x1,y
60001,11101.417432463537
60002,3580.4400446698573
60003,14172.746870158244
60004,7657.967210152112
60005,6880.232566357871
60006,13127.778145751148
60007,14569.598780540673
60008,10612.664765318685
60009,12398.123758625696
60010,6654.121493731386
60011,3574.7478363375867
60012,3085.1149508136295
60013,5470.1776056039025
60014,5818.647920585818
60015,7311.938463669524
60016,455.7316155607914
60017,480.78341264535993
60018,4538.428678361419
60019,2972.2999428917255
60020,8892.742957274015
60021,3754.039273869428
60022,9908.535726358861
60023,12917.866274799164
60024,7470.602733983656
60025,12017.563456843349
60026,10457.286555026332
60027,11587.93205107299
60028,10742.080368659372
60029,819.6751918897844
60030,705.7752289877753
60031,3741.601378188676
60032,5642.993909482396
60033,14560.04961271969
60034,11889.999903445481
60035,13567.969038054827
60036,2506.59426823841
60037,11176.410412511355
60038,9018.438127504036
60039,11961.799515356966
60040,-24.063470973349467
60041,4867.553014481998
60042,10980.834542483411
60043,10323.265780168891
60044,5754.87574018305
60045,5060.681054763489
60046,5419.091000565088
60047,9158.042888274547
60048,11277.162715980447
60049,8097.8882240276425
60050,6171.764256686645
60051,1445.5837921564344
60052,6826.769660850162
60053,6453.436095480375
60054,5953.653210000992
60055,9464.431441673776
60056,19826.46030172639
60057,7623.157394720284
60058,5947.9218130659265
60059,10206.831742757184
60060,14899.226117404745
60061,10026.058619044627
60062,13605.736983007171
60063,10163.974781316483
60064,4434.8984833965515
60065,8447.386305383627
60066,4416.327972220421
60067,9029.824459214033
60068,3239.2700178680325
60069,9003.786914500099
60070,2553.98482405667
60071,9444.593866665184
60072,8261.385993624694
60073,8302.846135817335
60074,12554.754978736875
60075,10710.605412795894
60076,3935.5132120600774
60077,10423.075048774619
60078,11060.205316216241
60079,6143.165057376072
60080,2651.4100214698337
60081,5887.691287221382
60082,4077.2797537938113
60083,13885.402604150633
60084,3846.9258746805235
60085,6120.640640342819
60086,8530.644094698662
60087,2848.9411550638224
60088,1527.961353326864
60089,1803.8049277653063
60090,13127.778145751148
60091,3216.723344581852
60092,4489.644306442755
60093,9134.326096152918
60094,11270.445123877025
60095,12827.989036509549
60096,10320.523393953306
60097,4296.410707262507
60098,9067.24623249862
60099,8908.349532095932
60100,6724.424379056929
60101,12372.31487838941
60102,12156.329715947792
60103,3558.976502090766
60104,13444.40580150501
60105,2799.660762327082
60106,10853.30087267139
60107,6299.740767621045
60108,9557.445112193276
60109,10602.787805795804
60110,10428.583222183785
60111,11409.246675874041
60112,10502.33900492105
60113,12187.999156957701
60114,10787.179080963826
60115,12488.088641805414
60116,12458.319222562064
