x1,y
60001,11529.091229884936
60002,2679.0961720301675
60003,16511.89136119657
60004,7867.544400666654
60005,6476.1792782037455
60006,14406.965602718936
60007,16711.310877980133
60008,10890.676398977215
60009,14063.784692379017
60010,6793.610566857489
60011,2342.330796863087
60012,1645.2656637213204
60013,4994.1945476263945
60014,5389.37870090174
60015,7778.648958971697
60016,-1783.0907086303196
60017,-2084.1750044492765
60018,3646.5073120884263
60019,1359.6304776891193
60020,9500.532195634634
60021,2519.145832919714
60022,10126.703081513187
60023,14769.201807425086
60024,6893.059589520114
60025,13445.520359516006
60026,11530.887000666906
60027,12713.056609064482
60028,12221.892691794821
60029,-1228.262904526393
60030,-1345.307038998526
60031,2568.2199910124436
60032,4918.915844364379
60033,16898.993918724926
60034,12842.348629809667
60035,14858.125281935152
60036,1057.1305947107467
60037,12696.97508744257
60038,9473.218383878377
60039,12902.661765852128
60040,-2588.0778359311844
60041,4104.87371776627
60042,11785.176435110741
60043,11555.636059647299
60044,5172.346102812571
60045,4475.621482307198
60046,4811.429809886134
60047,9791.156566198155
60048,12594.164559931054
60049,8645.599171252683
60050,6029.2458089634365
60051,-365.50620667471594
60052,7501.309084989762
60053,6368.1064653417125
60054,5553.263397626238
60055,10137.85029395642
60056,24039.330368651445
60057,7836.909913636357
60058,5603.554687655904
60059,10649.591646973171
60060,18221.946209952774
60061,10881.33382448825
60062,15307.46321410098
60063,10308.974139124912
60064,3500.930516950273
60065,8942.994372014091
60066,3500.8173936132425
60067,8869.710827509702
60068,1916.1301288090672
60069,9499.24926197985
60070,908.2697870434495
60071,10069.327982919323
60072,7935.940101118488
60073,7797.985585394372
60074,14283.215878147523
60075,11883.051174779524
60076,2876.5417150234825
60077,11552.475308754436
60078,12171.312757630705
60079,6353.59187001176
60080,1200.443105598286
60081,5489.560396488291
60082,3142.586260152686
60083,15687.908298398737
60084,2712.0704914319213
60085,5832.1939814550415
60086,9072.90359560079
60087,1351.3601121351876
60088,-351.92707169497953
60089,56.15036117456657
60090,14406.965602718936
60091,1610.5103790225257
60092,3482.0130827671546
60093,9938.931850460995
60094,12762.416771728589
60095,14855.249181354946
60096,10715.518220316855
60097,3355.804061791252
60098,8930.914412955375
60099,9093.483290292881
60100,6508.287950336511
60101,13293.160072091005
60102,13767.361478582101
60103,1996.7960105543661
60104,14926.016575846037
60105,1503.7771161813798
60106,11972.475271366773
