x1,y
60001,11677.18986636971
60002,8872.626628075253
60003,20752.731274063703
60004,11420.14704887536
60005,7416.338983050848
60006,13206.296541465228
60007,9914.818318884281
60008,9328.821170282708
60009,19105.74187606894
60010,11880.523394833948
60011,4775.3032902467685
60012,4775.3032902467685
60013,8245.711080945917
60014,6668.099886061526
60015,9379.549019607843
60016,4261.943133165001
60017,10021.109571655208
60018,7375.636135857461
60019,4461.80282044825
60020,16119.04292929293
60021,4461.80282044825
60022,12669.378957991674
60023,20752.731274063703
60024,8806.147171989227
60025,20680.86941509277
60026,14032.748909249563
60027,13206.296541465228
60028,11677.18986636971
60029,4775.3032902467685
60030,4461.80282044825
60031,8199.709674076377
60032,14169.168349168645
60033,22918.08292985723
60034,11954.233473112974
60035,11298.866445458316
60036,8245.711080945917
60037,15884.566407200195
60038,13206.296541465228
60039,18321.28460774578
60040,8199.709674076377
60041,11677.18986636971
60042,11677.18986636971
60043,7548.286281962682
60044,6077.159221275856
60045,8245.711080945917
60046,7375.636135857461
60047,11954.233473112974
60048,13808.828722538648
60049,11880.523394833948
60050,8582.327372262775
60051,4775.3032902467685
60052,6483.328182842427
60053,8199.709674076377
60054,8872.626628075253
60055,8733.631001655629
60056,16038.53982300885
60057,11420.14704887536
60058,9611.97740496509
60059,14032.748909249563
60060,14032.748909249563
60061,10255.993725042783
60062,16038.53982300885
60063,11203.488154897494
60064,11677.18986636971
60065,15884.566407200195
60066,5211.221681415929
60067,8806.147171989227
60068,4461.80282044825
60069,14136.469680162692
60070,4461.80282044825
60071,8582.327372262775
60072,9914.916218637993
60073,6668.099886061526
60074,20752.731274063703
60075,15884.566407200195
60076,4830.433149171271
60077,14032.748909249563
60078,10412.952349582785
60079,10998.167178638942
60080,8199.709674076377
60081,11954.233473112974
60082,6668.099886061526
60083,21800.83024312049
60084,4461.80282044825
60085,8245.711080945917
60086,11677.18986636971
60087,5727.406152889994
60088,4461.80282044825
60089,4461.80282044825
60090,13206.296541465228
60091,4830.433149171271
60092,4775.3032902467685
60093,13206.296541465228
60094,16063.443019421033
60095,8582.327372262775
60096,11954.233473112974
60097,9611.97740496509
60098,10667.110872093022
60099,15977.610612015722
60100,7917.00662047729
60101,14032.748909249563
60102,20322.41825613079
60103,10021.109571655208
60104,19105.74187606894
60105,4775.3032902467685
60106,12811.759577368779
60107,7548.286281962682
60108,10998.167178638942
60109,10412.952349582785
60110,10412.952349582785
60111,14761.053266627428
60112,13206.296541465228
60113,13808.828722538648
60114,8733.631001655629
60115,22959.563110434476
60116,19105.74187606894
60117,10412.952349582785
60118,15884.566407200195
60119,4461.80282044825
60120,8872.626628075253
60121,13206.296541465228
60122,22918.08292985723
60123,16063.443019421033
60124,6077.159221275856
60125,8368.625167485485
60126,11954.233473112974
60127,4779.137030743087
60128,4461.80282044825
60129,6668.099886061526
60130,12811.759577368779
60131,6668.099886061526
60132,9611.97740496509
60133,11954.233473112974
60134,8199.709674076377
60135,5727.406152889994
60136,4775.3032902467685
60137,13206.296541465228
60138,5727.406152889994
60139,14032.748909249563
60140,12811.759577368779
60141,10412.952349582785
60142,16943.187718277066
60143,14032.748909249563
60144,8806.147171989227
60145,14032.748909249563
60146,10255.993725042783
60147,19412.482595932062
60148,10667.110872093022
60149,6668.099886061526
60150,16063.443019421033
60151,6077.159221275856
60152,8582.327372262775
60153,4461.80282044825
60154,20752.731274063703
60155,4261.943133165001
60156,23866.98010542425
60157,16119.04292929293
60158,16119.04292929293
60159,4461.80282044825
60160,11203.488154897494
60161,8199.709674076377
60162,20322.41825613079
60163,14032.748909249563
60164,9211.29738451087
60165,8806.147171989227
60166,12879.79015476655
60167,9611.97740496509
60168,5211.221681415929
60169,16594.40022848439
60170,13206.296541465228
60171,4461.80282044825
60172,8582.327372262775
60173,4461.80282044825
60174,14032.748909249563
60175,7917.00662047729
60176,19105.74187606894
60177,22918.08292985723
60178,4775.3032902467685
60179,4775.3032902467685
60180,8806.147171989227
60181,13083.002384856163
60182,8245.711080945917
60183,4461.80282044825
60184,8368.625167485485
60185,4830.433149171271
60186,10412.952349582785
60187,9611.97740496509
60188,8872.626628075253
60189,6077.159221275856
60190,16063.443019421033
60191,7572.033383345836
60192,4779.137030743087
60193,11420.14704887536
60194,10412.952349582785
60195,4775.3032902467685
60196,15884.566407200195
60197,9914.818318884281
60198,14032.748909249563
60199,11420.14704887536
60200,10412.952349582785
60201,20752.731274063703
60202,4461.80282044825
60203,11420.14704887536
60204,4775.3032902467685
60205,8245.711080945917
60206,19105.74187606894
